orient	orienting	oriented	orient|orient|orients|orient|orient|orient	oriented|oriented|oriented|oriented|oriented|oriented
originate	originating	originated	originate|originate|originates|originate|originate|originate	originated|originated|originated|originated|originated|originated
oscillate	oscillating	oscillated	oscillate|oscillate|oscillates|oscillate|oscillate|oscillate	oscillated|oscillated|oscillated|oscillated|oscillated|oscillated
oscitate	oscitating	oscitated	oscitate|oscitate|oscitates|oscitate|oscitate|oscitate	oscitated|oscitated|oscitated|oscitated|oscitated|oscitated
osmicate	osmicating	osmicated	osmicate|osmicate|osmicates|osmicate|osmicate|osmicate	osmicated|osmicated|osmicated|osmicated|osmicated|osmicated
osmose	osmosing	osmosed	osmose|osmose|osmoses|osmose|osmose|osmose	osmosed|osmosed|osmosed|osmosed|osmosed|osmosed
ossify	ossifying	ossified	ossify|ossify|ossifies|ossify|ossify|ossify	ossified|ossified|ossified|ossified|ossified|ossified
ostracize	ostracizing	ostracized	ostracize|ostracize|ostracizes|ostracize|ostracize|ostracize	ostracized|ostracized|ostracized|ostracized|ostracized|ostracized
oust	ousting	ousted	oust|oust|ousts|oust|oust|oust	ousted|ousted|ousted|ousted|ousted|ousted
outbid	outbidding	outbid	outbid|outbid|outbids|outbid|outbid|outbid	outbid|outbid|outbid|outbid|outbid|outbid
outclass	outclassing	outclassed	outclass|outclass|outclasses|outclass|outclass|outclass	outclassed|outclassed|outclassed|outclassed|outclassed|outclassed
outdistance	outdistancing	outdistanced	outdistance|outdistance|outdistances|outdistance|outdistance|outdistance	outdistanced|outdistanced|outdistanced|outdistanced|outdistanced|outdistanced
outfit	outfitting	outfitted	outfit|outfit|outfits|outfit|outfit|outfit	outfitted|outfitted|outfitted|outfitted|outfitted|outfitted
outlaw	outlawing	outlawed	outlaw|outlaw|outlaws|outlaw|outlaw|outlaw	outlawed|outlawed|outlawed|outlawed|outlawed|outlawed
outlay	outlaying	outlayed	outlay|outlay|outlays|outlay|outlay|outlay	outlayed|outlayed|outlayed|outlayed|outlayed|outlayed
outline	outlining	outlined	outline|outline|outlines|outline|outline|outline	outlined|outlined|outlined|outlined|outlined|outlined
outrage	outraging	outraged	outrage|outrage|outrages|outrage|outrage|outrage	outraged|outraged|outraged|outraged|outraged|outraged
outshine	outshining	outshone	outshine|outshine|outshines|outshine|outshine|outshine	outshone|outshone|outshone|outshone|outshone|outshone
outspan	outspanning	outspanned	outspan|outspan|outspans|outspan|outspan|outspan	outspanned|outspanned|outspanned|outspanned|outspanned|outspanned
outwit	outwitting	outwitted	outwit|outwit|outwits|outwit|outwit|outwit	outwitted|outwitted|outwitted|outwitted|outwitted|outwitted
overbid	overbidding	overbid	overbid|overbid|overbids|overbid|overbid|overbid	overbid|overbid|overbid|overbid|overbid|overbid
overburden	overburdening	overburdened	overburden|overburden|overburdens|overburden|overburden|overburden	overburdened|overburdened|overburdened|overburdened|overburdened|overburdened
overcapitalize	overcapitalizing	overcapitalized	overcapitalize|overcapitalize|overcapitalizes|overcapitalize|overcapitalize|overcapitalize	overcapitalized|overcapitalized|overcapitalized|overcapitalized|overcapitalized|overcapitalized
overcast	overcasting	overcast	overcast|overcast|overcasts|overcast|overcast|overcast	overcast|overcast|overcast|overcast|overcast|overcast
overcome	overcoming	overcome	overcome|overcome|overcomes|overcome|overcome|overcome	overcame|overcame|overcame|overcame|overcame|overcame
overdo	overdoing	overdone	overdo|overdo|overdoes|overdo|overdo|overdo	overdid|overdid|overdid|overdid|overdid|overdid
overdraw	overdrawing	overdrawn	overdraw|overdraw|overdraws|overdraw|overdraw|overdraw	overdrew|overdrew|overdrew|overdrew|overdrew|overdrew
overemphasize	overemphasizing	overemphasized	overemphasize|overemphasize|overemphasizes|overemphasize|overemphasize|overemphasize	overemphasized|overemphasized|overemphasized|overemphasized|overemphasized|overemphasized
overestimate	overestimating	overestimated	overestimate|overestimate|overestimates|overestimate|overestimate|overestimate	overestimated|overestimated|overestimated|overestimated|overestimated|overestimated
overexcite	overexciting	overexcited	overexcite|overexcite|overexcites|overexcite|overexcite|overexcite	overexcited|overexcited|overexcited|overexcited|overexcited|overexcited
overexert	overexerting	overexerted	overexert|overexert|overexerts|overexert|overexert|overexert	overexerted|overexerted|overexerted|overexerted|overexerted|overexerted
overexpose	overexposing	overexposed	overexpose|overexpose|overexposes|overexpose|overexpose|overexpose	overexposed|overexposed|overexposed|overexposed|overexposed|overexposed
overfeed	overfeeding	overfed	overfeed|overfeed|overfeeds|overfeed|overfeed|overfeed	overfed|overfed|overfed|overfed|overfed|overfed
overflow	overflowing	overflowed	overflow|overflow|overflows|overflow|overflow|overflow	overflowed|overflowed|overflowed|overflowed|overflowed|overflowed
overhang	overhanging	overhung	overhang|overhang|overhangs|overhang|overhang|overhang	overhung|overhung|overhung|overhung|overhung|overhung
overhear	overhearing	overheard	overhear|overhear|overhears|overhear|overhear|overhear	overheard|overheard|overheard|overheard|overheard|overheard
overheat	overheating	overheated	overheat|overheat|overheats|overheat|overheat|overheat	overheated|overheated|overheated|overheated|overheated|overheated
overindulge	overindulging	overindulged	overindulge|overindulge|overindulges|overindulge|overindulge|overindulge	overindulged|overindulged|overindulged|overindulged|overindulged|overindulged
overpay	overpaying	overpaid	overpay|overpay|overpays|overpay|overpay|overpay	overpaid|overpaid|overpaid|overpaid|overpaid|overpaid
overpower	overpowering	overpowered	overpower|overpower|overpowers|overpower|overpower|overpower	overpowered|overpowered|overpowered|overpowered|overpowered|overpowered
overproduce	overproducing	overproduced	overproduce|overproduce|overproduces|overproduce|overproduce|overproduce	overproduced|overproduced|overproduced|overproduced|overproduced|overproduced
overrun	overrunning	overrun	overrun|overrun|overruns|overrun|overrun|overrun	overran|overran|overran|overran|overran|overran
oversaturate	oversaturating	oversaturated	oversaturate|oversaturate|oversaturates|oversaturate|oversaturate|oversaturate	oversaturated|oversaturated|oversaturated|oversaturated|oversaturated|oversaturated
oversee	overseeing	overseen	oversee|oversee|oversees|oversee|oversee|oversee	oversaw|oversaw|oversaw|oversaw|oversaw|oversaw
overshadow	overshadowing	overshadowed	overshadow|overshadow|overshadows|overshadow|overshadow|overshadow	overshadowed|overshadowed|overshadowed|overshadowed|overshadowed|overshadowed
oversimplify	oversimplifying	oversimplified	oversimplify|oversimplify|oversimplifies|oversimplify|oversimplify|oversimplify	oversimplified|oversimplified|oversimplified|oversimplified|oversimplified|oversimplified
overstate	overstating	overstated	overstate|overstate|overstates|overstate|overstate|overstate	overstated|overstated|overstated|overstated|overstated|overstated
overstrain	overstraining	overstrained	overstrain|overstrain|overstrains|overstrain|overstrain|overstrain	overstrained|overstrained|overstrained|overstrained|overstrained|overstrained
overtake	overtaking	overtaken	overtake|overtake|overtakes|overtake|overtake|overtake	overtook|overtook|overtook|overtook|overtook|overtook
overthrow	overthrowing	overthrew	overthrow|overthrow|overthrows|overthrow|overthrow|overthrow	overthrew|overthrew|overthrew|overthrew|overthrew|overthrew
overtrain	overtraining	overtrained	overtrain|overtrain|overtrains|overtrain|overtrain|overtrain	overtrained|overtrained|overtrained|overtrained|overtrained|overtrained
overturn	overturning	overturned	overturn|overturn|overturns|overturn|overturn|overturn	overturned|overturned|overturned|overturned|overturned|overturned
overvalue	overvaluing	overvalued	overvalue|overvalue|overvalues|overvalue|overvalue|overvalue	overvalued|overvalued|overvalued|overvalued|overvalued|overvalued
overwhelm	overwhelming	overwhelmed	overwhelm|overwhelm|overwhelms|overwhelm|overwhelm|overwhelm	overwhelmed|overwhelmed|overwhelmed|overwhelmed|overwhelmed|overwhelmed
overwork	overworking	overworked	overwork|overwork|overworks|overwork|overwork|overwork	overworked|overworked|overworked|overworked|overworked|overworked
owe	owing	owed	owe|owe|owes|owe|owe|owe	owed|owed|owed|owed|owed|owed
own	owning	owned	own|own|owns|own|own|own	owned|owned|owned|owned|owned|owned
oxidize	oxidizing	oxidized	oxidize|oxidize|oxidizes|oxidize|oxidize|oxidize	oxidized|oxidized|oxidized|oxidized|oxidized|oxidized
oxygenate	oxygenating	oxygenated	oxygenate|oxygenate|oxygenates|oxygenate|oxygenate|oxygenate	oxygenated|oxygenated|oxygenated|oxygenated|oxygenated|oxygenated
ozonize	ozonizing	ozonized	ozonize|ozonize|ozonizes|ozonize|ozonize|ozonize	ozonized|ozonized|ozonized|ozonized|ozonized|ozonized
pace	pacing	paced	pace|pace|paces|pace|pace|pace	paced|paced|paced|paced|paced|paced
pacify	pacifying	pacified	pacify|pacify|pacifies|pacify|pacify|pacify	pacified|pacified|pacified|pacified|pacified|pacified
pack	packing	packed	pack|pack|packs|pack|pack|pack	packed|packed|packed|packed|packed|packed
paddle	paddling	paddled	paddle|paddle|paddles|paddle|paddle|paddle	paddled|paddled|paddled|paddled|paddled|paddled
padlock	padlocking	padlocked	padlock|padlock|padlocks|padlock|padlock|padlock	padlocked|padlocked|padlocked|padlocked|padlocked|padlocked
pad	padding	padded	pad|pad|pads|pad|pad|pad	padded|padded|padded|padded|padded|padded
pain	paining	pained	pain|pain|pains|pain|pain|pain	pained|pained|pained|pained|pained|pained
paint	painting	painted	paint|paint|paints|paint|paint|paint	painted|painted|painted|painted|painted|painted
pair	pairing	paired	pair|pair|pairs|pair|pair|pair	paired|paired|paired|paired|paired|paired
palaver	palavering	palavered	palaver|palaver|palavers|palaver|palaver|palaver	palavered|palavered|palavered|palavered|palavered|palavered
pale	paling	paled	pale|pale|pales|pale|pale|pale	paled|paled|paled|paled|paled|paled
palliate	palliating	palliated	palliate|palliate|palliates|palliate|palliate|palliate	palliated|palliated|palliated|palliated|palliated|palliated
palm	palming	palmed	palm|palm|palms|palm|palm|palm	palmed|palmed|palmed|palmed|palmed|palmed
palpate	palpating	palpated	palpate|palpate|palpates|palpate|palpate|palpate	palpated|palpated|palpated|palpated|palpated|palpated
palpitate	palpitating	palpitated	palpitate|palpitate|palpitates|palpitate|palpitate|palpitate	palpitated|palpitated|palpitated|palpitated|palpitated|palpitated
pamper	pampering	pampered	pamper|pamper|pampers|pamper|pamper|pamper	pampered|pampered|pampered|pampered|pampered|pampered
panel	panelling	panelled	panel|panel|panels|panel|panel|panel	panelled|panelled|panelled|panelled|panelled|panelled
pant	panting	panted	pant|pant|pants|pant|pant|pant	panted|panted|panted|panted|panted|panted
paper	papering	papered	paper|paper|papers|paper|paper|paper	papered|papered|papered|papered|papered|papered
parachute	parachuting	parachuted	parachute|parachute|parachutes|parachute|parachute|parachute	parachuted|parachuted|parachuted|parachuted|parachuted|parachuted
parade	parading	paraded	parade|parade|parades|parade|parade|parade	paraded|paraded|paraded|paraded|paraded|paraded
parallel	parallelling	parallelled	parallel|parallel|parallels|parallel|parallel|parallel	parallelled|parallelled|parallelled|parallelled|parallelled|parallelled
paralyse	paralysing	paralysed	paralyse|paralyse|paralyses|paralyse|paralyse|paralyse	paralysed|paralysed|paralysed|paralysed|paralysed|paralysed
paraphrase	paraphrasing	paraphrased	paraphrase|paraphrase|paraphrases|paraphrase|paraphrase|paraphrase	paraphrased|paraphrased|paraphrased|paraphrased|paraphrased|paraphrased
parasitize	parasitizing	parasitized	parasitize|parasitize|parasitizes|parasitize|parasitize|parasitize	parasitized|parasitized|parasitized|parasitized|parasitized|parasitized
parcel	parcelling	parcelled	parcel|parcel|parcels|parcel|parcel|parcel	parcelled|parcelled|parcelled|parcelled|parcelled|parcelled
pardon	pardoning	pardoned	pardon|pardon|pardons|pardon|pardon|pardon	pardoned|pardoned|pardoned|pardoned|pardoned|pardoned
pare	paring	pared	pare|pare|pares|pare|pare|pare	pared|pared|pared|pared|pared|pared
park	parking	parked	park|park|parks|park|park|park	parked|parked|parked|parked|parked|parked
parley	parleying	parleyed	parley|parley|parleys|parley|parley|parley	parleyed|parleyed|parleyed|parleyed|parleyed|parleyed
parody	parodying	parodied	parody|parody|parodies|parody|parody|parody	parodied|parodied|parodied|parodied|parodied|parodied
parquet	parqueting	parqueted	parquet|parquet|parquets|parquet|parquet|parquet	parqueted|parqueted|parqueted|parqueted|parqueted|parqueted
participate	participating	participated	participate|participate|participates|participate|participate|participate	participated|participated|participated|participated|participated|participated
particularize	particularizing	particularized	particularize|particularize|particularizes|particularize|particularize|particularize	particularized|particularized|particularized|particularized|particularized|particularized
partition	partitioning	partitioned	partition|partition|partitions|partition|partition|partition	partitioned|partitioned|partitioned|partitioned|partitioned|partitioned
passivize	passivizing	passivized	passivize|passivize|passivizes|passivize|passivize|passivize	passivized|passivized|passivized|passivized|passivized|passivized
pass	passing	passed	pass|pass|passes|pass|pass|pass	passed|passed|passed|passed|passed|passed
paste	pasting	pasted	paste|paste|pastes|paste|paste|paste	pasted|pasted|pasted|pasted|pasted|pasted
pasteurize	pasteurizing	pasteurized	pasteurize|pasteurize|pasteurizes|pasteurize|pasteurize|pasteurize	pasteurized|pasteurized|pasteurized|pasteurized|pasteurized|pasteurized
pasture	pasturing	pastured	pasture|pasture|pastures|pasture|pasture|pasture	pastured|pastured|pastured|pastured|pastured|pastured
patch	patching	patched	patch|patch|patches|patch|patch|patch	patched|patched|patched|patched|patched|patched
patent	patenting	patented	patent|patent|patents|patent|patent|patent	patented|patented|patented|patented|patented|patented
pat	patting	patted	pat|pat|pats|pat|pat|pat	patted|patted|patted|patted|patted|patted
patrol	patrolling	patrolled	patrol|patrol|patrols|patrol|patrol|patrol	patrolled|patrolled|patrolled|patrolled|patrolled|patrolled
patronize	patronizing	patronized	patronize|patronize|patronizes|patronize|patronize|patronize	patronized|patronized|patronized|patronized|patronized|patronized
patter	pattering	pattered	patter|patter|patters|patter|patter|patter	pattered|pattered|pattered|pattered|pattered|pattered
pauperize	pauperizing	pauperized	pauperize|pauperize|pauperizes|pauperize|pauperize|pauperize	pauperized|pauperized|pauperized|pauperized|pauperized|pauperized
pause	pausing	paused	pause|pause|pauses|pause|pause|pause	paused|paused|paused|paused|paused|paused
pave	paving	paved	pave|pave|paves|pave|pave|pave	paved|paved|paved|paved|paved|paved
paw	pawing	pawed	paw|paw|paws|paw|paw|paw	pawed|pawed|pawed|pawed|pawed|pawed
pay	paying	paid	pay|pay|pays|pay|pay|pay	paid|paid|paid|paid|paid|paid
pearl	pearling	pearled	pearl|pearl|pearls|pearl|pearl|pearl	pearled|pearled|pearled|pearled|pearled|pearled
peck	pecking	pecked	peck|peck|pecks|peck|peck|peck	pecked|pecked|pecked|pecked|pecked|pecked
peculate	peculating	peculated	peculate|peculate|peculates|peculate|peculate|peculate	peculated|peculated|peculated|peculated|peculated|peculated
pedal	pedalling	pedalled	pedal|pedal|pedals|pedal|pedal|pedal	pedalled|pedalled|pedalled|pedalled|pedalled|pedalled
peddle	peddling	peddled	peddle|peddle|peddles|peddle|peddle|peddle	peddled|peddled|peddled|peddled|peddled|peddled
peek	peeking	peeked	peek|peek|peeks|peek|peek|peek	peeked|peeked|peeked|peeked|peeked|peeked
peel	peeling	peeled	peel|peel|peels|peel|peel|peel	peeled|peeled|peeled|peeled|peeled|peeled
pee	peeing	peed	pee|pee|pees|pee|pee|pee	peed|peed|peed|peed|peed|peed
peep	peeping	peeped	peep|peep|peeps|peep|peep|peep	peeped|peeped|peeped|peeped|peeped|peeped
peg	pegging	pegged	peg|peg|pegs|peg|peg|peg	pegged|pegged|pegged|pegged|pegged|pegged
pellate	pellating	pellated	pellate|pellate|pellates|pellate|pellate|pellate	pellated|pellated|pellated|pellated|pellated|pellated
penalize	penalizing	penalized	penalize|penalize|penalizes|penalize|penalize|penalize	penalized|penalized|penalized|penalized|penalized|penalized
pencil	pencilling	pencilled	pencil|pencil|pencils|pencil|pencil|pencil	pencilled|pencilled|pencilled|pencilled|pencilled|pencilled
penetrate	penetrating	penetrated	penetrate|penetrate|penetrates|penetrate|penetrate|penetrate	penetrated|penetrated|penetrated|penetrated|penetrated|penetrated
pen	penning	penned	pen|pen|pens|pen|pen|pen	penned|penned|penned|penned|penned|penned
pension	pensioning	pensioned	pension|pension|pensions|pension|pension|pension	pensioned|pensioned|pensioned|pensioned|pensioned|pensioned
people	peopling	peopled	people|people|peoples|people|people|people	peopled|peopled|peopled|peopled|peopled|peopled
pep	pepping	pepped	pep|pep|peps|pep|pep|pep	pepped|pepped|pepped|pepped|pepped|pepped
pepper	peppering	peppered	pepper|pepper|peppers|pepper|pepper|pepper	peppered|peppered|peppered|peppered|peppered|peppered
perambulate	perambulating	perambulated	perambulate|perambulate|perambulates|perambulate|perambulate|perambulate	perambulated|perambulated|perambulated|perambulated|perambulated|perambulated
perceive	perceiving	perceived	perceive|perceive|perceives|perceive|perceive|perceive	perceived|perceived|perceived|perceived|perceived|perceived
perch	perching	perched	perch|perch|perches|perch|perch|perch	perched|perched|perched|perched|perched|perched
percolate	percolating	percolated	percolate|percolate|percolates|percolate|percolate|percolate	percolated|percolated|percolated|percolated|percolated|percolated
peregrinate	peregrinating	peregrinated	peregrinate|peregrinate|peregrinates|peregrinate|peregrinate|peregrinate	peregrinated|peregrinated|peregrinated|peregrinated|peregrinated|peregrinated
perfect	perfecting	perfected	perfect|perfect|perfects|perfect|perfect|perfect	perfected|perfected|perfected|perfected|perfected|perfected
perforate	perforating	perforated	perforate|perforate|perforates|perforate|perforate|perforate	perforated|perforated|perforated|perforated|perforated|perforated
perform	performing	performed	perform|perform|performs|perform|perform|perform	performed|performed|performed|performed|performed|performed
perfuse	perfusing	perfused	perfuse|perfuse|perfuses|perfuse|perfuse|perfuse	perfused|perfused|perfused|perfused|perfused|perfused
perish	perishing	perished	perish|perish|perishes|perish|perish|perish	perished|perished|perished|perished|perished|perished
perk	perking	perked	perk|perk|perks|perk|perk|perk	perked|perked|perked|perked|perked|perked
permeate	permeating	permeated	permeate|permeate|permeates|permeate|permeate|permeate	permeated|permeated|permeated|permeated|permeated|permeated
permit	permitting	permitted	permit|permit|permits|permit|permit|permit	permitted|permitted|permitted|permitted|permitted|permitted
permute	permuting	permuted	permute|permute|permutes|permute|permute|permute	permuted|permuted|permuted|permuted|permuted|permuted
perpetrate	perpetrating	perpetrated	perpetrate|perpetrate|perpetrates|perpetrate|perpetrate|perpetrate	perpetrated|perpetrated|perpetrated|perpetrated|perpetrated|perpetrated
perpetuate	perpetuating	perpetuated	perpetuate|perpetuate|perpetuates|perpetuate|perpetuate|perpetuate	perpetuated|perpetuated|perpetuated|perpetuated|perpetuated|perpetuated
persecute	persecuting	persecuted	persecute|persecute|persecutes|persecute|persecute|persecute	persecuted|persecuted|persecuted|persecuted|persecuted|persecuted
persevere	persevering	persevered	persevere|persevere|perseveres|persevere|persevere|persevere	persevered|persevered|persevered|persevered|persevered|persevered
persist	persisting	persisted	persist|persist|persists|persist|persist|persist	persisted|persisted|persisted|persisted|persisted|persisted
personalize	personalizing	personalized	personalize|personalize|personalizes|personalize|personalize|personalize	personalized|personalized|personalized|personalized|personalized|personalized
personify	personifying	personified	personify|personify|personifies|personify|personify|personify	personified|personified|personified|personified|personified|personified
perspire	perspiring	perspired	perspire|perspire|perspires|perspire|perspire|perspire	perspired|perspired|perspired|perspired|perspired|perspired
persuade	persuading	persuaded	persuade|persuade|persuades|persuade|persuade|persuade	persuaded|persuaded|persuaded|persuaded|persuaded|persuaded
perturb	perturbing	perturbed	perturb|perturb|perturbs|perturb|perturb|perturb	perturbed|perturbed|perturbed|perturbed|perturbed|perturbed
peruse	perusing	perused	peruse|peruse|peruses|peruse|peruse|peruse	perused|perused|perused|perused|perused|perused
pervade	pervading	pervaded	pervade|pervade|pervades|pervade|pervade|pervade	pervaded|pervaded|pervaded|pervaded|pervaded|pervaded
pervert	perverting	perverted	pervert|pervert|perverts|pervert|pervert|pervert	perverted|perverted|perverted|perverted|perverted|perverted
pester	pestering	pestered	pester|pester|pesters|pester|pester|pester	pestered|pestered|pestered|pestered|pestered|pestered
petition	petitioning	petitioned	petition|petition|petitions|petition|petition|petition	petitioned|petitioned|petitioned|petitioned|petitioned|petitioned
pet	petting	petted	pet|pet|pets|pet|pet|pet	petted|petted|petted|petted|petted|petted
petrify	petrifying	petrified	petrify|petrify|petrifies|petrify|petrify|petrify	petrified|petrified|petrified|petrified|petrified|petrified
pettifog	pettifogging	pettifogged	pettifog|pettifog|pettifogs|pettifog|pettifog|pettifog	pettifogged|pettifogged|pettifogged|pettifogged|pettifogged|pettifogged
philosophize	philosophizing	philosophized	philosophize|philosophize|philosophizes|philosophize|philosophize|philosophize	philosophized|philosophized|philosophized|philosophized|philosophized|philosophized
phone	phoning	phoned	phone|phone|phones|phone|phone|phone	phoned|phoned|phoned|phoned|phoned|phoned
phosphorate	phosphorating	phosphorated	phosphorate|phosphorate|phosphorates|phosphorate|phosphorate|phosphorate	phosphorated|phosphorated|phosphorated|phosphorated|phosphorated|phosphorated
photoactivate	photoactivating	photoactivated	photoactivate|photoactivate|photoactivates|photoactivate|photoactivate|photoactivate	photoactivated|photoactivated|photoactivated|photoactivated|photoactivated|photoactivated
photograph	photographing	photographed	photograph|photograph|photographs|photograph|photograph|photograph	photographed|photographed|photographed|photographed|photographed|photographed
photosensitize	photosensitizing	photosensitized	photosensitize|photosensitize|photosensitizes|photosensitize|photosensitize|photosensitize	photosensitized|photosensitized|photosensitized|photosensitized|photosensitized|photosensitized
phrase	phrasing	phrased	phrase|phrase|phrases|phrase|phrase|phrase	phrased|phrased|phrased|phrased|phrased|phrased
picket	picketing	picketed	picket|picket|pickets|picket|picket|picket	picketed|picketed|picketed|picketed|picketed|picketed
pick	picking	picked	pick|pick|picks|pick|pick|pick	picked|picked|picked|picked|picked|picked
picture	picturing	pictured	picture|picture|pictures|picture|picture|picture	pictured|pictured|pictured|pictured|pictured|pictured
pierce	piercing	pierced	pierce|pierce|pierces|pierce|pierce|pierce	pierced|pierced|pierced|pierced|pierced|pierced
pigment	pigmenting	pigmented	pigment|pigment|pigments|pigment|pigment|pigment	pigmented|pigmented|pigmented|pigmented|pigmented|pigmented
pile	piling	piled	pile|pile|piles|pile|pile|pile	piled|piled|piled|piled|piled|piled
pilfer	pilferring	pilferred	pilfer|pilfer|pilfers|pilfer|pilfer|pilfer	pilferred|pilferred|pilferred|pilferred|pilferred|pilferred
pillage	pillaging	pillaged	pillage|pillage|pillages|pillage|pillage|pillage	pillaged|pillaged|pillaged|pillaged|pillaged|pillaged
pilot	piloting	piloted	pilot|pilot|pilots|pilot|pilot|pilot	piloted|piloted|piloted|piloted|piloted|piloted
pinchhit	pinchhitting	pinchhitted	pinchhit|pinchhit|pinchhits|pinchhit|pinchhit|pinchhit	pinchhitted|pinchhitted|pinchhitted|pinchhitted|pinchhitted|pinchhitted
pinch	pinching	pinched	pinch|pinch|pinches|pinch|pinch|pinch	pinched|pinched|pinched|pinched|pinched|pinched
pine	pining	pined	pine|pine|pines|pine|pine|pine	pined|pined|pined|pined|pined|pined
pinion	pinioning	pinioned	pinion|pinion|pinions|pinion|pinion|pinion	pinioned|pinioned|pinioned|pinioned|pinioned|pinioned
pin	pinning	pinned	pin|pin|pins|pin|pin|pin	pinned|pinned|pinned|pinned|pinned|pinned
pinpoint	pinpointing	pinpointed	pinpoint|pinpoint|pinpoints|pinpoint|pinpoint|pinpoint	pinpointed|pinpointed|pinpointed|pinpointed|pinpointed|pinpointed
pioneer	pioneering	pioneered	pioneer|pioneer|pioneers|pioneer|pioneer|pioneer	pioneered|pioneered|pioneered|pioneered|pioneered|pioneered
pique	piquing	piqued	pique|pique|piques|pique|pique|pique	piqued|piqued|piqued|piqued|piqued|piqued
pirate	pirating	pirated	pirate|pirate|pirates|pirate|pirate|pirate	pirated|pirated|pirated|pirated|pirated|pirated
pirouette	pirouetting	pirouetted	pirouette|pirouette|pirouettes|pirouette|pirouette|pirouette	pirouetted|pirouetted|pirouetted|pirouetted|pirouetted|pirouetted
pitch	pitching	pitched	pitch|pitch|pitches|pitch|pitch|pitch	pitched|pitched|pitched|pitched|pitched|pitched
pity	pitying	pitied	pity|pity|pities|pity|pity|pity	pitied|pitied|pitied|pitied|pitied|pitied
place	placing	placed	place|place|places|place|place|place	placed|placed|placed|placed|placed|placed
plagiarize	plagiarizing	plagiarized	plagiarize|plagiarize|plagiarizes|plagiarize|plagiarize|plagiarize	plagiarized|plagiarized|plagiarized|plagiarized|plagiarized|plagiarized
plait	plaiting	plaited	plait|plait|plaits|plait|plait|plait	plaited|plaited|plaited|plaited|plaited|plaited
plane	planing	planed	plane|plane|planes|plane|plane|plane	planed|planed|planed|planed|planed|planed
plan	planning	planned	plan|plan|plans|plan|plan|plan	planned|planned|planned|planned|planned|planned
plant	planting	planted	plant|plant|plants|plant|plant|plant	planted|planted|planted|planted|planted|planted
plaster	plastering	plastered	plaster|plaster|plasters|plaster|plaster|plaster	plastered|plastered|plastered|plastered|plastered|plastered
plate	plating	plated	plate|plate|plates|plate|plate|plate	plated|plated|plated|plated|plated|plated
playact	playacting	playacted	playact|playact|playacts|playact|playact|playact	playacted|playacted|playacted|playacted|playacted|playacted
play	playing	played	play|play|plays|play|play|play	played|played|played|played|played|played
plead	pleading	pleaded	plead|plead|pleads|plead|plead|plead	pleaded|pleaded|pleaded|pleaded|pleaded|pleaded
please	pleasing	pleased	please|please|pleases|please|please|please	pleased|pleased|pleased|pleased|pleased|pleased
pleat	pleating	pleated	pleat|pleat|pleats|pleat|pleat|pleat	pleated|pleated|pleated|pleated|pleated|pleated
plod	plodding	plodded	plod|plod|plods|plod|plod|plod	plodded|plodded|plodded|plodded|plodded|plodded
plot	plotting	plotted	plot|plot|plots|plot|plot|plot	plotted|plotted|plotted|plotted|plotted|plotted
plough	ploughing	ploughed	plough|plough|ploughs|plough|plough|plough	ploughed|ploughed|ploughed|ploughed|ploughed|ploughed
plow	plowing	plowed	plow|plow|plows|plow|plow|plow	plowed|plowed|plowed|plowed|plowed|plowed
pluck	plucking	plucked	pluck|pluck|plucks|pluck|pluck|pluck	plucked|plucked|plucked|plucked|plucked|plucked
plug	plugging	plugged	plug|plug|plugs|plug|plug|plug	plugged|plugged|plugged|plugged|plugged|plugged
plunder	plundering	plundered	plunder|plunder|plunders|plunder|plunder|plunder	plundered|plundered|plundered|plundered|plundered|plundered
plunge	plunging	plunged	plunge|plunge|plunges|plunge|plunge|plunge	plunged|plunged|plunged|plunged|plunged|plunged
poach	poaching	poached	poach|poach|poaches|poach|poach|poach	poached|poached|poached|poached|poached|poached
pocket	pocketing	pocketed	pocket|pocket|pockets|pocket|pocket|pocket	pocketed|pocketed|pocketed|pocketed|pocketed|pocketed
point	pointing	pointed	point|point|points|point|point|point	pointed|pointed|pointed|pointed|pointed|pointed
poison	poisoning	poisoned	poison|poison|poisons|poison|poison|poison	poisoned|poisoned|poisoned|poisoned|poisoned|poisoned
poke	poking	poked	poke|poke|pokes|poke|poke|poke	poked|poked|poked|poked|poked|poked
polarize	polarizing	polarized	polarize|polarize|polarizes|polarize|polarize|polarize	polarized|polarized|polarized|polarized|polarized|polarized
polevault	polevaulting	polevaulted	polevault|polevault|polevaults|polevault|polevault|polevault	polevaulted|polevaulted|polevaulted|polevaulted|polevaulted|polevaulted
polish	polishing	polished	polish|polish|polishes|polish|polish|polish	polished|polished|polished|polished|polished|polished
politicize	politicizing	politicized	politicize|politicize|politicizes|politicize|politicize|politicize	politicized|politicized|politicized|politicized|politicized|politicized
pollinate	pollinating	pollinated	pollinate|pollinate|pollinates|pollinate|pollinate|pollinate	pollinated|pollinated|pollinated|pollinated|pollinated|pollinated
pollute	polluting	polluted	pollute|pollute|pollutes|pollute|pollute|pollute	polluted|polluted|polluted|polluted|polluted|polluted
polymerize	polymerizing	polymerized	polymerize|polymerize|polymerizes|polymerize|polymerize|polymerize	polymerized|polymerized|polymerized|polymerized|polymerized|polymerized
pommade	pommading	pommaded	pommade|pommade|pommades|pommade|pommade|pommade	pommaded|pommaded|pommaded|pommaded|pommaded|pommaded
